league,date,game,actual,line,postPrediction,edge,overProbability,underProbability,evOver,evUnder,decisionSide,decisionReason,actualSide,correct,profit,draftDelta,draftConfidence,draftSignal,draftSignalReason,topPickEffects
LCKCL,2026-04-24,Nongshim Esports Academy vs DN SOOPers Challengers,33,29.5,30.61,1.11,0.5483,0.4517,-0.0131,-0.1869,,EV baixo,over,,0,0.82,0.849,neutral,over bloqueado,MID Annie +2.48 | SUP Nautilus +2.38 | MID Syndra -0.85 | JUNGLE Naafiri +0.74 | SUP Neeko +0.69
LCKCL,2026-04-25,HANJIN BRION Challengers vs T1 Esports Academy,30,30.5,30.32,-0.18,0.492,0.508,-0.1144,-0.0856,,EV baixo,under,,0,-0.53,0.899,neutral,under bloqueado,SUP Nami -1.89 | ADC Yunara -1.26 | ADC Corki -1.24 | TOP Gnar +1.23 | MID Azir -0.99
LCKCL,2026-04-25,T1 Esports Academy vs HANJIN BRION Challengers,19,30.5,30.34,-0.16,0.493,0.507,-0.1126,-0.0874,,EV baixo,under,,0,0,0.859,neutral,over bloqueado,SUP Rell -0.9 | SUP Bard -0.74 | ADC Jhin +0.64 | JUNGLE Lee Sin +0.56 | ADC Varus -0.56
LCKCL,2026-04-26,BNK FEARX Youth vs T1 Esports Academy,28,29.5,29.41,-0.09,0.4959,0.5041,-0.1074,-0.0926,,EV baixo,under,,0,-0.53,0.903,neutral,under bloqueado,MID Ahri +1.1 | ADC Yunara -0.96 | JUNGLE Nocturne +0.85 | SUP Bard -0.7 | MID Azir -0.69
LCKCL,2026-04-26,T1 Esports Academy vs BNK FEARX Youth,31,29.5,30.5,1,0.5434,0.4566,-0.0219,-0.1781,,EV baixo,over,,0,0.91,0.88,neutral,over bloqueado,SUP Nautilus +2.65 | JUNGLE Vi +2.39 | TOP Ambessa +1.47 | MID Aurora +1.46 | SUP Neeko +0.99
LCKCL,2026-04-26,BNK FEARX Youth vs T1 Esports Academy,29,30.5,30.05,-0.45,0.4802,0.5198,-0.1356,-0.0644,,EV baixo,under,,0,0.04,0.821,neutral,over bloqueado,SUP Poppy -1.63 | TOP Gnar +1.55 | SUP Blitzcrank -1.36 | JUNGLE Skarner +1.14 | TOP Varus +1.09
LCKCL,2026-04-27,HANJIN BRION Challengers vs Hanwha Life Esports Challengers,21,28.5,29.16,0.66,0.5288,0.4712,-0.0482,-0.1518,,EV baixo,under,,0,0.58,0.878,neutral,over bloqueado,MID Annie +2.64 | ADC Ashe +1.63 | MID Aurora +1.46 | SUP Bard -0.62 | SUP Seraphine +0.53
LCKCL,2026-04-27,HANJIN BRION Challengers vs Hanwha Life Esports Challengers,22,27.5,29.04,1.54,0.5669,0.4331,0.0205,-0.2205,,EV baixo,under,,0,1.11,0.892,neutral,over bloqueado,ADC Xayah +2.8 | SUP Nautilus +2.78 | JUNGLE Vi +2.57 | TOP Gnar +1.72 | MID Anivia -1.45
LCKCL,2026-04-27,Nongshim Esports Academy vs Dplus KIA Challengers,26,27.5,28.28,0.78,0.534,0.466,-0.0388,-0.1612,,EV baixo,under,,0,0.92,0.87,neutral,over bloqueado,SUP Nautilus +2.77 | TOP Gnar +1.74 | JUNGLE Skarner +1.31 | TOP Sion +0.7 | ADC Jhin +0.65
LCKCL,2026-04-27,Nongshim Esports Academy vs Dplus KIA Challengers,30,27.5,28.58,1.08,0.5469,0.4531,-0.0156,-0.1844,,EV baixo,over,,0,0.89,0.893,neutral,over bloqueado,JUNGLE Vi +2.64 | ADC Lucian +2.19 | MID Aurora +1.64 | TOP KSante +0.51 | JUNGLE Jarvan IV +0.47
LCKCL,2026-04-27,Gen.G Global Academy vs DN SOOPers Challengers,36,29.5,30.96,1.46,0.5633,0.4367,0.0139,-0.2139,,EV baixo,over,,0,1.18,0.885,neutral,over bloqueado,SUP Nautilus +2.74 | JUNGLE Vi +2.6 | TOP Ambessa +1.89 | MID Ahri +1.46 | TOP Rumble +1.28
LCKCL,2026-04-27,DN SOOPers Challengers vs Gen.G Global Academy,25,31.5,31.47,-0.03,0.4988,0.5012,-0.1022,-0.0978,,EV baixo,under,,0,0.35,0.867,neutral,over bloqueado,ADC Lucian +2.06 | MID Aurora +1.52 | ADC Yunara -0.57 | JUNGLE Poppy -0.45 | JUNGLE Jarvan IV +0.36
LCKCL,2026-04-28,KRX Challengers vs BNK FEARX Youth,40,27.5,28.69,1.19,0.5518,0.4482,-0.0067,-0.1933,,EV baixo,over,,0,0.72,0.889,neutral,over bloqueado,MID Anivia -1.57 | SUP Neeko +1.43 | JUNGLE Nocturne +1.29 | SUP Leona +0.95 | ADC Kaisa +0.85
LCKCL,2026-04-28,BNK FEARX Youth vs KRX Challengers,41,28.5,29.36,0.86,0.5375,0.4625,-0.0325,-0.1675,,EV baixo,over,,0,0.95,0.906,neutral,over bloqueado,TOP Ambessa +1.76 | TOP Gnar +1.54 | ADC Ashe +1.53 | MID Ahri +1.33 | ADC Yunara -0.75
LCKCL,2026-04-28,T1 Esports Academy vs KT Rolster Challengers,39,30.5,30.57,0.07,0.503,0.497,-0.0947,-0.1053,,EV baixo,over,,0,0.05,0.89,neutral,over bloqueado,MID Akali +2.8 | SUP Neeko +1.12 | SUP Bard -0.78 | MID Azir -0.59 | TOP Jayce -0.45
LCKCL,2026-04-28,KT Rolster Challengers vs T1 Esports Academy,39,31.5,30.76,-0.74,0.4677,0.5323,-0.1581,-0.0419,,EV baixo,over,,0,-0.3,0.899,neutral,under bloqueado,ADC Ashe +1.42 | MID LeBlanc -1.35 | TOP Gnar +1.28 | ADC Yunara -1.03 | JUNGLE Xin Zhao -0.47
LCKCL,2026-04-28,T1 Esports Academy vs KT Rolster Challengers,32,31.5,31.74,0.24,0.5105,0.4895,-0.0811,-0.1189,,EV baixo,over,,0,0.02,0.846,neutral,over bloqueado,MID Yone -1.86 | ADC Lucian +1.28 | MID Ahri +0.99 | JUNGLE Naafiri +0.75 | SUP Milio -0.71
LCKCL,2026-04-30,KT Rolster Challengers vs DN SOOPers Challengers,24,31.5,31.51,0.01,0.5005,0.4995,-0.0991,-0.1009,,EV baixo,under,,0,-0.13,0.898,neutral,under bloqueado,SUP Nautilus +2.07 | JUNGLE Vi +1.91 | SUP Rell -1.11 | ADC Yunara -1.1 | MID Azir -0.8
LCKCL,2026-04-30,KT Rolster Challengers vs DN SOOPers Challengers,36,31.5,31.51,0.01,0.5003,0.4997,-0.0994,-0.1006,,EV baixo,over,,0,0.08,0.848,neutral,over bloqueado,TOP Gnar +1.36 | SUP Neeko +1.06 | MID LeBlanc -0.92 | JUNGLE Skarner +0.73 | TOP Anivia -0.6
LCKCL,2026-04-30,Gen.G Global Academy vs Dplus KIA Challengers,43,30.5,29.98,-0.52,0.4774,0.5226,-0.1406,-0.0594,,EV baixo,over,,0,-0.42,0.893,neutral,under bloqueado,SUP Bard -0.9 | MID Azir -0.84 | MID LeBlanc -0.73 | TOP Jayce -0.69 | ADC Ezreal -0.64
LCKCL,2026-04-30,Gen.G Global Academy vs Dplus KIA Challengers,30,31.5,31.19,-0.31,0.4866,0.5134,-0.1242,-0.0758,,EV baixo,under,,0,-0.33,0.869,neutral,under bloqueado,TOP Gwen -2.8 | MID Yone -1.91 | SUP Nautilus +1.76 | ADC Ashe +1.28 | JUNGLE Trundle -1.21
LCKCL,2026-04-30,Gen.G Global Academy vs Dplus KIA Challengers,26,31.5,31.66,0.16,0.5069,0.4931,-0.0876,-0.1124,,EV baixo,under,,0,0.37,0.871,neutral,over bloqueado,MID Annie +2.03 | ADC Yunara -1.33 | MID Galio +0.82 | TOP Rumble +0.55 | SUP Lulu -0.47
LCKCL,2026-04-30,HANJIN BRION Challengers vs Nongshim Esports Academy,27,30.5,30.35,-0.15,0.4933,0.5067,-0.112,-0.088,,EV baixo,under,,0,-0.39,0.887,neutral,under bloqueado,SUP Nami -1.77 | TOP Gnar +1.2 | ADC Corki -1.19 | MID Syndra -0.91 | TOP Vayne -0.84
LCKCL,2026-04-30,HANJIN BRION Challengers vs Nongshim Esports Academy,36,30.5,31.22,0.72,0.5316,0.4684,-0.0432,-0.1568,,EV baixo,over,,0,0.61,0.877,neutral,over bloqueado,MID Annie +1.9 | JUNGLE Vi +1.81 | ADC Ashe +1.41 | SUP Rell -1.24 | JUNGLE Nocturne +0.78
LCKCL,2026-05-01,Hanwha Life Esports Challengers vs BNK FEARX Youth,33,31.5,31.64,0.14,0.5063,0.4937,-0.0886,-0.1114,,EV baixo,over,,0,-0.2,0.895,neutral,under bloqueado,MID Akali +2.8 | ADC Yunara -1.3 | ADC Lucian +1.18 | SUP Milio -0.76 | TOP Jayce -0.57
LCKCL,2026-05-01,BNK FEARX Youth vs Hanwha Life Esports Challengers,31,31.5,32.68,1.18,0.5514,0.4486,-0.0075,-0.1925,,EV baixo,under,,0,0.86,0.894,neutral,over bloqueado,ADC Sivir +2.51 | JUNGLE Vi +1.72 | TOP Gnar +1.05 | SUP Yuumi +1.02 | SUP Neeko +0.84
LCKCL,2026-05-01,BNK FEARX Youth vs Hanwha Life Esports Challengers,24,31.5,31.67,0.17,0.5072,0.4928,-0.087,-0.113,,EV baixo,under,,0,-0.15,0.857,neutral,under bloqueado,MID Yone -1.85 | TOP Ambessa +1.23 | SUP Bard -0.9 | MID Ahri +0.9 | SUP Karma -0.68
LCKCL,2026-05-01,KRX Challengers vs T1 Esports Academy,27,31.5,31.25,-0.25,0.4889,0.5111,-0.1199,-0.0801,,EV baixo,under,,0,-0.57,0.877,neutral,under bloqueado,ADC Lucian +1.3 | TOP Skarner -1.09 | SUP Bard -0.85 | MID Ziggs -0.78 | MID Azir -0.62
LCKCL,2026-05-01,KRX Challengers vs T1 Esports Academy,45,31.5,32.12,0.62,0.527,0.473,-0.0515,-0.1485,,EV baixo,over,,0,0.79,0.896,neutral,over bloqueado,MID Akali +2.8 | MID Annie +2.05 | SUP Nami -1.69 | TOP Gnar +1.27 | ADC Yunara -1.04
LCKCL,2026-05-04,DN SOOPers Challengers vs Dplus KIA Challengers,25,30.5,30.54,0.04,0.5017,0.4983,-0.097,-0.103,,EV baixo,under,,0,-0.32,0.894,neutral,under bloqueado,TOP Gwen -2.8 | ADC Yunara -1.22 | JUNGLE Nocturne +0.88 | SUP Neeko +0.73 | ADC Ezreal -0.48
LCKCL,2026-05-04,DN SOOPers Challengers vs Dplus KIA Challengers,28,30.5,30.27,-0.23,0.4902,0.5098,-0.1177,-0.0823,,EV baixo,under,,0,0.02,0.884,neutral,over bloqueado,MID Annie +2.31 | SUP Bard -1.05 | SUP Leona +0.81 | TOP Jayce -0.51 | MID Ryze -0.48
LCKCL,2026-05-04,KT Rolster Challengers vs KRX Challengers,25,31.5,31.17,-0.33,0.4858,0.5142,-0.1255,-0.0745,,EV baixo,under,,0,0.11,0.899,neutral,over bloqueado,MID Annie +2.2 | JUNGLE Vi +1.81 | MID Anivia -1.57 | ADC Yunara -1.09 | SUP Neeko +0.81
LCKCL,2026-05-04,KRX Challengers vs KT Rolster Challengers,29,30.5,30.6,0.1,0.5045,0.4955,-0.092,-0.108,,EV baixo,under,,0,0.08,0.834,neutral,over bloqueado,JUNGLE Dr. Mundo -1.72 | ADC Ashe +1.56 | TOP Gnar +1.41 | ADC Lucian +1.22 | SUP Seraphine +0.66
LCKCL,2026-05-04,Hanwha Life Esports Challengers vs T1 Esports Academy,23,30.5,29.57,-0.93,0.4597,0.5403,-0.1726,-0.0274,,EV baixo,under,,0,-0.46,0.889,neutral,under bloqueado,TOP Gwen -2.74 | ADC Lucian +1.19 | SUP Bard -0.85 | SUP Milio -0.61 | JUNGLE Xin Zhao -0.34
LCKCL,2026-05-04,T1 Esports Academy vs Hanwha Life Esports Challengers,34,29.5,31.23,1.73,0.5748,0.4252,0.0347,-0.2347,,EV baixo,over,,0,1.86,0.889,neutral,over bloqueado,MID Akali +2.8 | MID Annie +2.19 | JUNGLE Vi +2.01 | TOP Ambessa +1.52 | SUP Neeko +1.06
LCKCL,2026-05-05,Nongshim Esports Academy vs BNK FEARX Youth,26,29.5,30.45,0.95,0.5413,0.4587,-0.0257,-0.1743,,EV baixo,under,,0,0.55,0.891,neutral,over bloqueado,ADC Ashe +1.6 | MID Ahri +1.1 | ADC Lucian +1.1 | MID Aurora +0.9 | SUP Milio -0.74
LCKCL,2026-05-05,BNK FEARX Youth vs Nongshim Esports Academy,27,29.5,29.9,0.4,0.5173,0.4827,-0.0689,-0.1311,,EV baixo,under,,0,0.62,0.913,neutral,over bloqueado,JUNGLE Vi +2.09 | JUNGLE Nocturne +1.28 | SUP Neeko +1.14 | MID Taliyah +0.81 | ADC Yunara -0.73
LCKCL,2026-05-05,Nongshim Esports Academy vs BNK FEARX Youth,34,29.5,29.28,-0.22,0.4905,0.5095,-0.1171,-0.0829,,EV baixo,over,,0,0.18,0.823,neutral,over bloqueado,TOP Gnar +1.7 | JUNGLE Skarner +1.08 | ADC Jhin +0.77 | TOP Vayne -0.68 | SUP Bard -0.67
LCKCL,2026-05-05,HANJIN BRION Challengers vs Gen.G Global Academy,34,30.5,30.73,0.23,0.5102,0.4898,-0.0816,-0.1184,,EV baixo,over,,0,0.69,0.912,neutral,over bloqueado,TOP Ambessa +1.6 | JUNGLE Nocturne +1.19 | SUP Nami -1.15 | ADC Lucian +1.06 | MID Aurora +0.89
LCKCL,2026-05-05,HANJIN BRION Challengers vs Gen.G Global Academy,38,30.5,30.72,0.22,0.5096,0.4904,-0.0827,-0.1173,,EV baixo,over,,0,0.38,0.886,neutral,over bloqueado,TOP Gnar +1.59 | ADC Ashe +1.49 | MID Mel -1.08 | SUP Bard -0.73 | MID Taliyah +0.67
LCKCL,2026-05-07,Gen.G Global Academy vs BNK FEARX Youth,33,31.5,31.6,0.1,0.5043,0.4957,-0.0922,-0.1078,,EV baixo,over,,0,0.32,0.907,neutral,over bloqueado,MID Annie +2.09 | JUNGLE Nocturne +1.02 | ADC Yunara -0.94 | SUP Milio -0.93 | ADC Lucian +0.92
LCKCL,2026-05-07,Gen.G Global Academy vs BNK FEARX Youth,51,31.5,32.19,0.69,0.5299,0.4701,-0.0462,-0.1538,,EV baixo,over,,0,1,0.87,neutral,over bloqueado,SUP Nautilus +2.06 | MID Yone -1.82 | JUNGLE Vi +1.76 | TOP Gnar +1.49 | ADC Ashe +1.46
LCKCL,2026-05-07,Gen.G Global Academy vs BNK FEARX Youth,30,33.5,32.49,-1.01,0.456,0.544,-0.1792,-0.0208,,EV baixo,under,,0,-0.55,0.874,neutral,under bloqueado,JUNGLE Trundle -1.22 | SUP Bard -1.13 | MID Azir -0.92 | SUP Karma -0.85 | MID Orianna -0.7
LCKCL,2026-05-07,T1 Esports Academy vs Nongshim Esports Academy,25,32.5,31.08,-1.42,0.4383,0.5617,-0.2111,0.0111,,EV baixo,under,,0,-0.93,0.904,neutral,under bloqueado,SUP Bard -1.11 | TOP Jayce -0.79 | MID Ryze -0.72 | ADC Ezreal -0.69 | JUNGLE Xin Zhao -0.53
LCKCL,2026-05-07,Nongshim Esports Academy vs T1 Esports Academy,53,30.5,32.03,1.53,0.5665,0.4335,0.0197,-0.2197,,EV baixo,over,,0,1.29,0.884,neutral,over bloqueado,MID Annie +1.91 | JUNGLE Vi +1.81 | ADC Ashe +1.67 | TOP Gnar +1.56 | TOP Ambessa +1.21
LCKCL,2026-05-07,Hanwha Life Esports Challengers vs KRX Challengers,23,30.5,30.42,-0.08,0.4966,0.5034,-0.1062,-0.0938,,EV baixo,under,,0,-0.2,0.894,neutral,under bloqueado,SUP Bard -1.55 | TOP Gnar +1.28 | MID Azir -1.21 | ADC Ezreal -1.1 | JUNGLE Skarner +1.04
LCKCL,2026-05-07,Hanwha Life Esports Challengers vs KRX Challengers,21,29.5,30.04,0.54,0.5233,0.4767,-0.058,-0.142,,EV baixo,under,,0,0.64,0.894,neutral,over bloqueado,JUNGLE Vi +1.8 | ADC Ashe +1.79 | SUP Seraphine +1.03 | MID Mel -0.98 | ADC Lucian +0.86
LCKCL,2026-05-08,KT Rolster Challengers vs Dplus KIA Challengers,24,30.5,30.2,-0.3,0.4871,0.5129,-0.1233,-0.0767,,EV baixo,under,,0,-0.13,0.9,neutral,under bloqueado,JUNGLE Vi +1.85 | ADC Ashe +1.75 | SUP Bard -1.23 | SUP Seraphine +0.98 | TOP Vayne -0.87
LCKCL,2026-05-08,KT Rolster Challengers vs Dplus KIA Challengers,40,29.5,30.28,0.78,0.5339,0.4661,-0.0391,-0.1609,,EV baixo,over,,0,0.41,0.903,neutral,over bloqueado,MID Akali +2.8 | SUP Nautilus +2.24 | JUNGLE Skarner +1.19 | ADC Yunara -1.06 | ADC Lucian +1
LCKCL,2026-05-08,HANJIN BRION Challengers vs DN SOOPers Challengers,19,30.5,30.7,0.2,0.5086,0.4914,-0.0846,-0.1154,,EV baixo,under,,0,0.08,0.914,neutral,over bloqueado,TOP Gnar +1.55 | ADC Ashe +1.55 | ADC Yunara -1.15 | MID Syndra -0.95 | SUP Seraphine +0.77
LCKCL,2026-05-08,HANJIN BRION Challengers vs DN SOOPers Challengers,22,29.5,29.31,-0.19,0.4916,0.5084,-0.115,-0.085,,EV baixo,under,,0,-0.28,0.855,neutral,under bloqueado,TOP Anivia +1.15 | SUP Bard -1.11 | SUP Rell -0.99 | TOP Irelia +0.93 | ADC Ezreal -0.7
LCKCL,2026-05-08,HANJIN BRION Challengers vs DN SOOPers Challengers,25,28.5,29.88,1.38,0.5599,0.4401,0.0079,-0.2079,,EV baixo,under,,0,1.33,0.899,neutral,over bloqueado,MID Akali +2.8 | MID Annie +2.64 | JUNGLE Vi +2.13 | TOP Ambessa +1.76 | SUP Neeko +0.87
LCKCL,2026-05-11,Nongshim Esports Academy vs KRX Challengers,27,29.5,29.22,-0.28,0.4877,0.5123,-0.1222,-0.0778,,EV baixo,under,,0,-0.07,0.924,neutral,under bloqueado,JUNGLE Vi +2.16 | SUP Neeko +0.9 | ADC Yunara -0.7 | ADC Ezreal -0.53 | TOP Jayce -0.4
LCKCL,2026-05-11,KRX Challengers vs Nongshim Esports Academy,33,28.5,30.7,2.2,0.5951,0.4049,0.0712,-0.2712,over,EV + edge,over,true,0.8,1.82,0.873,neutral,over bloqueado,SUP Nautilus +2.75 | MID Annie +2.62 | TOP Gnar +2.01 | ADC Ashe +1.87 | SUP Seraphine +1.09
LCKCL,2026-05-11,Nongshim Esports Academy vs KRX Challengers,25,29.5,29.06,-0.44,0.481,0.519,-0.1341,-0.0659,,EV baixo,under,,0,0.06,0.837,neutral,over bloqueado,ADC Lucian +1.49 | JUNGLE Maokai -1.07 | SUP Nami -1.02 | TOP Jax +0.98 | MID Aurora +0.97
LCKCL,2026-05-11,Gen.G Global Academy vs T1 Esports Academy,30,30.5,31.9,1.4,0.5607,0.4393,0.0093,-0.2093,,EV baixo,under,,0,1.8,0.902,neutral,over bloqueado,SUP Nautilus +2.78 | MID Annie +2.65 | TOP Gnar +2.07 | ADC Ashe +1.94 | ADC Mel +1.73
LCKCL,2026-05-11,T1 Esports Academy vs Gen.G Global Academy,31,29.5,30.12,0.62,0.5268,0.4732,-0.0518,-0.1482,,EV baixo,over,,0,0.24,0.919,neutral,over bloqueado,MID Ahri +1.22 | JUNGLE Nocturne +1.04 | SUP Neeko +1.01 | ADC Yunara -0.55 | JUNGLE Jarvan IV +0.49
LCKCL,2026-05-11,DN SOOPers Challengers vs BNK FEARX Youth,20,28.5,28.12,-0.38,0.4836,0.5164,-0.1295,-0.0705,,EV baixo,under,,0,-0.1,0.924,neutral,under bloqueado,MID Ahri +1.19 | JUNGLE Nocturne +1.02 | SUP Bard -0.74 | ADC Yunara -0.54 | ADC Ezreal -0.4
LCKCL,2026-05-11,DN SOOPers Challengers vs BNK FEARX Youth,43,27.5,28.02,0.52,0.5225,0.4775,-0.0594,-0.1406,,EV baixo,over,,0,0.8,0.875,neutral,over bloqueado,SUP Nautilus +2.8 | TOP Gwen -2.53 | JUNGLE Skarner +1.98 | ADC Lucian +1.72 | MID Anivia -1.2
LCKCL,2026-05-12,KT Rolster Challengers vs Hanwha Life Esports Challengers,42,27.5,28.75,1.25,0.5544,0.4456,-0.002,-0.198,,EV baixo,over,,0,0.84,0.911,neutral,over bloqueado,ADC Sivir +2.8 | TOP Ambessa +1.93 | MID Aurora +1.13 | SUP Neeko +0.96 | TOP Rumble +0.95
LCKCL,2026-05-12,KT Rolster Challengers vs Hanwha Life Esports Challengers,27,28.5,29.79,1.29,0.5562,0.4438,0.0011,-0.2011,,EV baixo,under,,0,1.05,0.909,neutral,over bloqueado,ADC Xayah +2.8 | SUP Nautilus +2.64 | JUNGLE Skarner +1.86 | TOP Gnar +1.79 | TOP Kennen +1.57
LCKCL,2026-05-12,Dplus KIA Challengers vs HANJIN BRION Challengers,15,27.5,27.64,0.14,0.5059,0.4941,-0.0893,-0.1107,,EV baixo,under,,0,0.4,0.901,neutral,over bloqueado,MID Annie +2.4 | ADC Lucian +1.53 | MID Aurora +1.12 | SUP Bard -0.92 | TOP Jayce -0.59
LCKCL,2026-05-12,HANJIN BRION Challengers vs Dplus KIA Challengers,23,26.5,27.8,1.3,0.5563,0.4437,0.0013,-0.2013,,EV baixo,under,,0,1.5,0.919,neutral,over bloqueado,JUNGLE Vi +2.37 | TOP Gnar +2.11 | ADC Ashe +2.02 | SUP Seraphine +1.28 | MID Taliyah +1.12
LCKCL,2026-05-14,KT Rolster Challengers vs HANJIN BRION Challengers,30,27.5,28.12,0.62,0.5272,0.4728,-0.051,-0.149,,EV baixo,over,,0,0.96,0.922,neutral,over bloqueado,MID Akali +2.8 | TOP Gnar +2.14 | SUP Neeko +1.37 | SUP Bard -0.67 | JUNGLE Jarvan IV +0.66
LCKCL,2026-05-14,HANJIN BRION Challengers vs KT Rolster Challengers,23,27.5,28.7,1.2,0.5522,0.4478,-0.006,-0.194,,EV baixo,under,,0,1.45,0.898,neutral,over bloqueado,JUNGLE Vi +2.39 | TOP Ambessa +2.32 | JUNGLE Skarner +2.12 | TOP Aatrox +1.86 | MID Aurora +1.3
LCKCL,2026-05-14,HANJIN BRION Challengers vs KT Rolster Challengers,26,26.5,26.21,-0.29,0.4873,0.5127,-0.1228,-0.0772,,EV baixo,under,,0,-0.42,0.892,neutral,under bloqueado,TOP Gwen -1.96 | JUNGLE Pantheon +0.89 | ADC Jhin +0.83 | JUNGLE Wukong +0.74 | TOP KSante +0.65
LCKCL,2026-05-14,Dplus KIA Challengers vs BNK FEARX Youth,30,27.5,27.63,0.13,0.5055,0.4945,-0.0901,-0.1099,,EV baixo,over,,0,0.62,0.912,neutral,over bloqueado,ADC Ashe +2.19 | SUP Seraphine +1.47 | MID Ahri +1.33 | JUNGLE Nocturne +1.27 | MID Mel -0.68
LCKCL,2026-05-14,BNK FEARX Youth vs Dplus KIA Challengers,17,27.5,29.14,1.64,0.571,0.429,0.0278,-0.2278,,EV baixo,under,,0,1.58,0.912,neutral,over bloqueado,JUNGLE Vi +2.49 | TOP Gnar +2.34 | ADC Lucian +1.85 | MID Aurora +1.38 | TOP Sion +0.76
LCKCL,2026-05-14,Dplus KIA Challengers vs BNK FEARX Youth,25,26.5,26.95,0.45,0.5198,0.4802,-0.0644,-0.1356,,EV baixo,under,,0,0.58,0.831,neutral,over bloqueado,ADC Sivir +2.8 | MID Annie +2.71 | SUP Yuumi +1.6 | JUNGLE Naafiri +1.34 | TOP Skarner -1.12
LCKCL,2026-05-14,DN SOOPers Challengers vs T1 Esports Academy,44,27.5,28.02,0.52,0.5227,0.4773,-0.0592,-0.1408,,EV baixo,over,,0,0.96,0.88,neutral,over bloqueado,ADC Ashe +2.46 | ADC Mel +1.96 | SUP Seraphine +1.76 | TOP Skarner -1.28 | JUNGLE Pantheon +1.21
LCKCL,2026-05-14,DN SOOPers Challengers vs T1 Esports Academy,37,28.5,30.03,1.53,0.5662,0.4338,0.0191,-0.2191,,EV baixo,over,,0,1.78,0.916,neutral,over bloqueado,TOP Ambessa +2.43 | JUNGLE Vi +2.34 | TOP Gnar +2.18 | ADC Lucian +1.62 | SUP Neeko +1.58
LCKCL,2026-05-14,DN SOOPers Challengers vs T1 Esports Academy,39,28.5,28.71,0.21,0.509,0.491,-0.0838,-0.1162,,EV baixo,over,,0,-0.09,0.889,neutral,under bloqueado,MID Aurora +1.05 | JUNGLE Naafiri +0.87 | TOP Anivia +0.85 | SUP Bard -0.74 | JUNGLE Trundle -0.58
LCKCL,2026-05-15,Gen.G Global Academy vs KRX Challengers,18,28.5,29.25,0.75,0.5328,0.4672,-0.041,-0.159,,EV baixo,under,,0,0.73,0.916,neutral,over bloqueado,JUNGLE Vi +2.07 | ADC Lucian +1.41 | MID Cassiopeia +1.08 | ADC Yunara -0.45 | TOP KSante +0.4
LCKCL,2026-05-15,Gen.G Global Academy vs KRX Challengers,23,27.5,28.98,1.48,0.5643,0.4357,0.0158,-0.2158,,EV baixo,under,,0,1.53,0.909,neutral,over bloqueado,SUP Nautilus +2.8 | TOP Gnar +2.17 | JUNGLE Skarner +2.12 | ADC Miss Fortune +1.26 | MID Taliyah +1.23
LCKCL,2026-05-15,Nongshim Esports Academy vs Hanwha Life Esports Challengers,25,26.5,27.67,1.17,0.5507,0.4493,-0.0088,-0.1912,,EV baixo,under,,0,0.94,0.921,neutral,over bloqueado,TOP Gnar +2.21 | SUP Neeko +1.73 | MID Aurora +1.35 | JUNGLE Jarvan IV +1.04 | TOP Sion +0.72
LCKCL,2026-05-15,Nongshim Esports Academy vs Hanwha Life Esports Challengers,29,25.5,26.17,0.67,0.5293,0.4707,-0.0473,-0.1527,,EV baixo,over,,0,0.44,0.907,neutral,over bloqueado,ADC Lucian +1.64 | JUNGLE Pantheon +1.15 | MID Ryze +0.59 | MID Anivia -0.48 | SUP Lulu +0.4
LCKCL,2026-05-15,Hanwha Life Esports Challengers vs Nongshim Esports Academy,30,26.5,27.67,1.17,0.551,0.449,-0.0083,-0.1917,,EV baixo,over,,0,1.49,0.873,neutral,over bloqueado,SUP Nautilus +2.8 | MID Annie +2.53 | JUNGLE Skarner +2.09 | SUP Alistar +1.56 | ADC Miss Fortune +1.14
LCKCL,2026-05-18,Dplus KIA Challengers vs T1 Esports Academy,29,27.5,29.62,2.12,0.5917,0.4083,0.0651,-0.2651,over,EV + edge,over,true,0.8,2.05,0.904,neutral,over bloqueado,TOP Ambessa +2.68 | ADC Ashe +2.54 | MID Annie +2.47 | JUNGLE Vi +2.38 | SUP Seraphine +1.88
LCKCL,2026-05-18,T1 Esports Academy vs Dplus KIA Challengers,42,27.5,28.6,1.1,0.548,0.452,-0.0136,-0.1864,,EV baixo,over,,0,0.85,0.901,neutral,over bloqueado,ADC Sivir +2.8 | SUP Neeko +1.77 | MID Cassiopeia +0.5 | MID Anivia -0.48 | JUNGLE Xin Zhao +0.43
LCKCL,2026-05-18,DN SOOPers Challengers vs KRX Challengers,21,27.5,28,0.5,0.5219,0.4781,-0.0606,-0.1394,,EV baixo,under,,0,0.16,0.889,neutral,over bloqueado,TOP Gwen -1.91 | ADC Lucian +1.4 | MID Cassiopeia +0.86 | JUNGLE Jarvan IV +0.84 | TOP Sion +0.47
LCKCL,2026-05-18,DN SOOPers Challengers vs KRX Challengers,25,27.5,29.3,1.8,0.5779,0.4221,0.0403,-0.2403,,EV baixo,under,,0,2.03,0.892,neutral,over bloqueado,SUP Nautilus +2.8 | ADC Ashe +2.45 | JUNGLE Vi +2.3 | TOP Gnar +2.21 | JUNGLE Skarner +1.99
LCKCL,2026-05-18,KRX Challengers vs DN SOOPers Challengers,10,26.5,27.45,0.95,0.5415,0.4585,-0.0252,-0.1748,,EV baixo,under,,0,0.61,0.923,neutral,over bloqueado,MID Galio +1.55 | JUNGLE Naafiri +1.46 | JUNGLE Wukong +0.84 | TOP KSante +0.79 | TOP Renekton +0.68
